id,number,GCaMP,age,cohort,monitoring_frame_range,sex,nvc_segment_0/2,nvc_segment_1/2,nvc_whole,lag_segment_0/2,lag_segment_1/2,lag_whole
M39-12_v2_null_shuffle,39,False,12,,"(88, 4695)",F,0.0005748054608048619,0.0007424876751318462,0.00034088253342555544,-0.06168042739193783,-0.009915816739517564,0.016958070260644324
M42-12_v2_null_shuffle,42,False,12,,"(113, 4794)",F,-0.0016734882326807138,-0.001235179701389521,-0.0007348601118938515,0.034575613959500213,0.03184690506965389,0.035185983053281626
M44-12_v2_null_shuffle,44,False,12,,"(93, 4987)",M,0.0007186286017645384,0.00015509992206725947,0.00024737472397475555,0.12551251453399426,0.103176060216633,0.0782693837586439
M45-12_v2_null_shuffle,45,False,12,,"(81, 4877)",M,0.0007067012532284362,0.0005073078827542111,0.0005645827148947354,0.09035017375033413,0.1292435177759957,0.052392408446939306
M46-12_v2_null_shuffle,46,False,12,,"(116, 4835)",M,0.0010099812429369868,0.0007995942328487542,0.0008186163620217138,0.08011937557392104,0.06630700948882767,0.09067952249770432
M251-6_v2_null_shuffle,251,False,6,,"(52, 4966)",F,0.0004673660121344827,-0.0010147402891307739,-0.00020511149595976377,0.1604992176982134,0.1692682749335953,0.10511952843576028
M254-6_v2_null_shuffle,254,False,6,,"(51, 4955)",M,-0.0004369011552689907,-0.0002517122793552779,-0.00038794796774429944,0.15807106598984771,0.11411167512690355,0.05874788494077834
M308-8_v2_null_shuffle,308,False,8,2.0,"(88, 7378)",F,0.0010144161193532595,0.0006671045668441357,0.00029664759952744454,0.0580556979326841,0.058192379976080635,0.03259866735007689
M308-10_v2_null_shuffle,308,False,10,2.0,"(111, 7328)",F,0.0005101952097875675,0.00028322114352969416,0.0004163292422306068,0.007379679144385024,-0.01629233511586453,0.011871657754010691
M308-12_v2_null_shuffle,308,False,12,2.0,"(135, 7630)",F,-0.000707681484738951,0.00048583103490225295,-0.00012361957502792358,0.08710555143291283,0.045372628008056824,0.07240538534930561
M308-14_v2_null_shuffle,308,False,14,2.0,"(107, 7269)",F,0.0016711345442691002,-0.0002902107888349631,9.302586726853621e-05,0.02079054516628833,0.005873238929124787,-0.04990451482722588
